Interval,GMTIntervalEnd,STLF,MTLF,Actual Load,STWF,MTWF,Actual Wind, STSF, MTSF, Actual Solar
05/31/2023 01:20:00,05/31/2023 06:20:00,27442.582,,27323.428,15643.530,,14582.209,0.000,,0.949
05/31/2023 01:15:00,05/31/2023 06:15:00,27571.194,,27430.819,15618.450,,14670.000,0.000,,0.957
05/31/2023 01:10:00,05/31/2023 06:10:00,27726.866,,27579.014,15606.690,,14928.815,0.000,,1.039
05/31/2023 01:05:00,05/31/2023 06:05:00,27841.209,,27760.196,15808.830,,15281.201,0.000,,1.011
05/31/2023 01:00:00,05/31/2023 06:00:00,27922.084,27820.548,27926.970,15925.340,16759.360,15239.600,0.000,0.000,0.880
05/31/2023 00:55:00,05/31/2023 05:55:00,28072.563,,28069.077,16171.000,,14842.101,0.000,,1.003
05/31/2023 00:50:00,05/31/2023 05:50:00,28214.873,,28186.379,16308.830,,14757.509,0.000,,0.873
05/31/2023 00:45:00,05/31/2023 05:45:00,28357.267,,28339.432,16373.130,,14920.630,0.000,,0.925
05/31/2023 00:40:00,05/31/2023 05:40:00,28463.288,,28461.769,16449.240,,15313.107,0.000,,0.988
05/31/2023 00:35:00,05/31/2023 05:35:00,28536.019,,28615.831,16637.760,,15526.100,0.000,,0.881
05/31/2023 00:30:00,05/31/2023 05:30:00,28642.537,,28684.642,16842.520,,15783.607,0.000,,0.842
05/31/2023 00:25:00,05/31/2023 05:25:00,28784.515,,28833.749,16823.880,,15810.528,0.000,,0.928
05/31/2023 00:20:00,05/31/2023 05:20:00,28982.559,,28925.633,16857.590,,15552.656,0.000,,0.890
05/31/2023 00:15:00,05/31/2023 05:15:00,29070.315,,29028.693,16758.180,,15535.402,0.000,,0.847
05/31/2023 00:10:00,05/31/2023 05:10:00,29268.866,,29328.378,16725.170,,15775.233,0.000,,0.775
05/31/2023 00:05:00,05/31/2023 05:05:00,29448.842,,29459.900,16649.900,,15902.508,0.000,,0.957
05/31/2023 00:00:00,05/31/2023 05:00:00,29564.321,30301.661,29628.355,16760.100,16789.750,15865.662,0.000,0.000,0.947
05/30/2023 23:55:00,05/31/2023 04:55:00,29704.396,,29765.788,16744.340,,15879.083,0.000,,0.935
05/30/2023 23:50:00,05/31/2023 04:50:00,29809.567,,29928.203,16898.720,,15791.522,0.000,,1.035
05/30/2023 23:45:00,05/31/2023 04:45:00,30008.426,,30118.995,16971.100,,15649.612,0.000,,0.943
05/30/2023 23:40:00,05/31/2023 04:40:00,30256.834,,30174.073,17207.940,,15515.104,0.000,,0.836
05/30/2023 23:35:00,05/31/2023 04:35:00,30459.962,,30327.420,17246.580,,15624.809,0.000,,0.847
05/30/2023 23:30:00,05/31/2023 04:30:00,30678.050,,30596.006,17042.100,,15730.809,0.000,,0.841
05/30/2023 23:25:00,05/31/2023 04:25:00,30865.991,,30823.550,16932.680,,16259.612,0.000,,0.565
05/30/2023 23:20:00,05/31/2023 04:20:00,31003.844,,31068.211,16867.240,,16411.501,0.000,,0.776
05/30/2023 23:15:00,05/31/2023 04:15:00,31165.405,,31251.420,16875.040,,16311.609,0.000,,0.813
05/30/2023 23:10:00,05/31/2023 04:10:00,31318.843,,31396.675,16842.020,,16179.400,0.000,,0.985
05/30/2023 23:05:00,05/31/2023 04:05:00,31501.362,,31640.124,16742.410,,16114.800,0.000,,0.814
05/30/2023 23:00:00,05/31/2023 04:00:00,31798.053,32675.499,31812.358,16562.100,15429.040,16039.300,0.000,0.000,0.801
05/30/2023 22:55:00,05/31/2023 03:55:00,32033.354,,31963.684,16394.140,,16014.371,0.000,,0.772
05/30/2023 22:50:00,05/31/2023 03:50:00,32317.726,,32221.943,16381.820,,16168.000,0.000,,0.730
05/30/2023 22:45:00,05/31/2023 03:45:00,32521.936,,32414.192,16303.760,,16254.918,0.000,,0.846
05/30/2023 22:40:00,05/31/2023 03:40:00,32748.958,,32712.238,16157.210,,16102.817,0.000,,0.791
05/30/2023 22:35:00,05/31/2023 03:35:00,33020.496,,32989.992,15990.260,,16073.008,0.000,,0.712
05/30/2023 22:30:00,05/31/2023 03:30:00,33193.046,,33199.688,15994.560,,16001.978,0.000,,0.732
05/30/2023 22:25:00,05/31/2023 03:25:00,33400.149,,33434.334,15769.810,,15885.723,0.000,,0.711
05/30/2023 22:20:00,05/31/2023 03:20:00,33585.767,,33567.988,15612.850,,15615.276,0.000,,0.777
05/30/2023 22:15:00,05/31/2023 03:15:00,33732.867,,33809.505,15233.350,,15601.308,0.000,,0.952
05/30/2023 22:10:00,05/31/2023 03:10:00,33965.083,,34011.592,15151.410,,15484.304,0.000,,0.701
05/30/2023 22:05:00,05/31/2023 03:05:00,34182.594,,34124.771,15092.760,,15300.700,0.000,,0.497
05/30/2023 22:00:00,05/31/2023 03:00:00,34393.089,35221.729,34285.563,15171.730,13946.070,14930.000,0.000,0.000,0.741
05/30/2023 21:55:00,05/31/2023 02:55:00,34638.590,,34461.813,15314.370,,14849.214,0.000,,0.678
05/30/2023 21:50:00,05/31/2023 02:50:00,34734.182,,34637.491,14995.210,,14559.700,0.000,,0.644
05/30/2023 21:45:00,05/31/2023 02:45:00,34936.960,,34884.253,14997.120,,14686.800,0.000,,0.924
05/30/2023 21:40:00,05/31/2023 02:40:00,35079.225,,35017.335,14837.220,,14823.700,0.000,,0.540
05/30/2023 21:35:00,05/31/2023 02:35:00,35258.508,,35247.198,14431.630,,14629.580,0.000,,0.678
05/30/2023 21:30:00,05/31/2023 02:30:00,35397.991,,35428.605,14275.860,,14545.219,0.000,,0.573
05/30/2023 21:25:00,05/31/2023 02:25:00,35555.483,,35560.982,14050.610,,14546.417,0.000,,0.565
05/30/2023 21:20:00,05/31/2023 02:20:00,35671.159,,35613.943,13861.750,,14268.383,0.000,,0.662
05/30/2023 21:15:00,05/31/2023 02:15:00,35778.399,,35763.342,13753.760,,13852.322,0.000,,0.881
05/30/2023 21:10:00,05/31/2023 02:10:00,35872.167,,35833.813,13443.230,,13792.007,0.000,,0.620
05/30/2023 21:05:00,05/31/2023 02:05:00,36055.151,,35925.885,13385.250,,13587.123,0.000,,0.685
05/30/2023 21:00:00,05/31/2023 02:00:00,36161.368,36797.324,36051.840,13179.010,11459.380,13326.821,0.850,20.290,0.631
05/30/2023 20:55:00,05/31/2023 01:55:00,36243.264,,36187.735,12726.740,,12733.094,1.700,,0.620
05/30/2023 20:50:00,05/31/2023 01:50:00,36262.513,,36258.606,12609.220,,12888.708,2.530,,0.830
05/30/2023 20:45:00,05/31/2023 01:45:00,36379.157,,36341.131,12366.100,,12714.402,5.920,,0.856
05/30/2023 20:40:00,05/31/2023 01:40:00,36542.433,,36377.330,12133.110,,12850.000,9.280,,1.457
05/30/2023 20:35:00,05/31/2023 01:35:00,36618.811,,36450.783,11958.330,,12529.021,12.700,,2.116
05/30/2023 20:30:00,05/31/2023 01:30:00,36665.955,,36672.458,11766.840,,12137.909,18.370,,7.790
05/30/2023 20:25:00,05/31/2023 01:25:00,36771.426,,36776.742,11586.590,,11955.800,24.340,,13.136
05/30/2023 20:20:00,05/31/2023 01:20:00,36945.206,,36834.240,11405.590,,11728.404,30.150,,19.612
05/30/2023 20:15:00,05/31/2023 01:15:00,36976.599,,36960.745,10973.360,,11538.061,36.700,,33.917
05/30/2023 20:10:00,05/31/2023 01:10:00,37119.761,,37124.289,10842.400,,11382.322,43.760,,29.719
05/30/2023 20:05:00,05/31/2023 01:05:00,37274.742,,37250.463,10826.880,,11174.906,51.370,,24.212
05/30/2023 20:00:00,05/31/2023 01:00:00,37492.823,38349.377,37404.642,10733.920,10622.330,10754.709,51.590,94.590,17.211
05/30/2023 19:55:00,05/31/2023 00:55:00,37632.493,,37504.960,10856.370,,10720.311,58.490,,20.013
05/30/2023 19:50:00,05/31/2023 00:50:00,37709.650,,37728.143,10888.190,,10603.079,65.630,,25.293
05/30/2023 19:45:00,05/31/2023 00:45:00,37924.835,,37848.723,10888.890,,10485.408,74.930,,35.600
05/30/2023 19:40:00,05/31/2023 00:40:00,38133.027,,37940.544,10912.430,,10643.950,84.590,,61.400
05/30/2023 19:35:00,05/31/2023 00:35:00,38298.189,,38075.728,10906.880,,10641.507,94.180,,102.700
05/30/2023 19:30:00,05/31/2023 00:30:00,38545.017,,38320.596,10880.750,,10668.103,102.910,,91.200
05/30/2023 19:25:00,05/31/2023 00:25:00,38618.817,,38440.698,10786.650,,10705.963,111.080,,71.100
05/30/2023 19:20:00,05/31/2023 00:20:00,38710.078,,38663.666,10727.000,,10705.904,120.760,,80.600
05/30/2023 19:15:00,05/31/2023 00:15:00,38766.635,,38744.886,10544.590,,10694.350,130.030,,145.100
05/30/2023 19:10:00,05/31/2023 00:10:00,38954.392,,38889.396,10311.950,,10632.608,138.150,,150.300
05/30/2023 19:05:00,05/31/2023 00:05:00,39051.821,,39013.328,10102.740,,10593.319,144.150,,122.900
05/30/2023 19:00:00,05/31/2023 00:00:00,39168.834,39910.145,39194.766,9891.590,9093.070,10392.134,150.260,172.340,90.900
05/30/2023 18:55:00,05/30/2023 23:55:00,39268.351,,39278.433,9971.500,,10189.140,157.280,,116.512
05/30/2023 18:50:00,05/30/2023 23:50:00,39395.700,,39356.113,9915.480,,10031.308,164.040,,164.000
05/30/2023 18:45:00,05/30/2023 23:45:00,39534.874,,39480.282,9855.210,,9927.729,168.310,,171.900
05/30/2023 18:40:00,05/30/2023 23:40:00,39588.142,,39557.710,9725.720,,9758.971,172.600,,153.500
05/30/2023 18:35:00,05/30/2023 23:35:00,39666.260,,39634.349,9588.380,,9716.584,176.820,,155.200
05/30/2023 18:30:00,05/30/2023 23:30:00,39827.403,,39680.707,9455.350,,9695.704,180.490,,155.900
05/30/2023 18:25:00,05/30/2023 23:25:00,39942.939,,39740.936,9252.880,,9556.269,183.970,,157.800
05/30/2023 18:20:00,05/30/2023 23:20:00,39979.702,,39893.252,9101.840,,9398.214,187.470,,180.800
05/30/2023 18:15:00,05/30/2023 23:15:00,40136.846,,40063.081,8979.150,,9272.328,187.970,,183.900
05/30/2023 18:10:00,05/30/2023 23:10:00,40234.996,,40061.226,8754.570,,9052.320,189.200,,184.800
05/30/2023 18:05:00,05/30/2023 23:05:00,40262.943,,40225.883,8517.290,,8908.013,191.200,,177.800
05/30/2023 18:00:00,05/30/2023 23:00:00,40352.520,40503.392,40343.090,8300.920,7210.820,8777.908,193.310,181.740,187.200
05/30/2023 17:55:00,05/30/2023 22:55:00,40363.395,,40385.399,8198.680,,8601.815,193.560,,189.100
05/30/2023 17:50:00,05/30/2023 22:50:00,40411.197,,40495.917,8017.630,,8454.845,196.800,,188.600
05/30/2023 17:45:00,05/30/2023 22:45:00,40498.006,,40459.952,7815.550,,8249.636,195.270,,206.900
05/30/2023 17:40:00,05/30/2023 22:40:00,40513.752,,40458.092,7658.540,,8045.955,190.950,,210.200
05/30/2023 17:35:00,05/30/2023 22:35:00,40593.265,,40575.960,7429.410,,7915.494,186.320,,227.900
05/30/2023 17:30:00,05/30/2023 22:30:00,40667.634,,40592.511,7295.340,,7691.015,182.930,,231.200
05/30/2023 17:25:00,05/30/2023 22:25:00,40707.283,,40666.229,7168.520,,7557.992,180.600,,221.100
05/30/2023 17:20:00,05/30/2023 22:20:00,40834.809,,40674.214,7129.970,,7314.514,179.200,,217.200
05/30/2023 17:15:00,05/30/2023 22:15:00,40889.164,,40661.486,7014.520,,7146.309,177.780,,211.900
05/30/2023 17:10:00,05/30/2023 22:10:00,40877.191,,40739.373,6951.260,,7016.012,177.820,,191.000
05/30/2023 17:05:00,05/30/2023 22:05:00,40868.415,,40930.321,6792.710,,6992.049,177.280,,199.600
05/30/2023 17:00:00,05/30/2023 22:00:00,40856.254,40768.896,40948.649,6746.810,7077.820,6875.535,178.430,226.980,143.500
05/30/2023 16:55:00,05/30/2023 21:55:00,40865.289,,40911.882,6812.300,,6848.329,188.930,,171.500
05/30/2023 16:50:00,05/30/2023 21:50:00,40897.846,,40928.085,6670.260,,6734.942,191.140,,190.900
